seller_name,seller_region,amazon_domain,country_code,sellerboard_date,week_date,month_date,seller_sku,asin,brand,local_currency,daily_sales_sku_local_currency,currency_code,daily_sales_sku,qty_sku,weekly_sales_sku,weekly_qty_sku,monthly_sales_sku,monthly_qty_sku,mtd_sales_sku,mtd_qty_sku,ytd_sales_sku,ytd_qty_sku,rolling_7d_sales_sku,rolling_7d_qty_sku,rolling_28d_sales_sku,rolling_28d_qty_sku,rolling_365d_sales_sku,rolling_365d_qty_sku,daily_cogs_sku,weekly_cogs_sku,monthly_cogs_sku,mtd_cogs_sku,ytd_cogs_sku,rolling_7d_cogs_sku,rolling_28d_cogs_sku,rolling_365d_cogs_sku,daily_refunds_sku,weekly_refunds_sku,monthly_refunds_sku,mtd_refunds_sku,ytd_refunds_sku,rolling_7d_refunds_sku,rolling_28d_refunds_sku,rolling_365d_refunds_sku,daily_selling_fees_sku,weekly_selling_fees_sku,monthly_selling_fees_sku,mtd_selling_fees_sku,ytd_selling_fees_sku,rolling_7d_selling_fees_sku,rolling_28d_selling_fees_sku,rolling_365d_selling_fees_sku,daily_fba_order_fees_sku,weekly_fba_order_fees_sku,monthly_fba_order_fees_sku,mtd_fba_order_fees_sku,ytd_fba_order_fees_sku,rolling_7d_fba_order_fees_sku,rolling_28d_fba_order_fees_sku,rolling_365d_fba_order_fees_sku,daily_fba_service_fees_sku,weekly_fba_service_fees_sku,monthly_fba_service_fees_sku,mtd_fba_service_fees_sku,ytd_fba_service_fees_sku,rolling_7d_fba_service_fees_sku,rolling_28d_fba_service_fees_sku,rolling_365d_fba_service_fees_sku,daily_warehouse_adjustments_sku,weekly_warehouse_adjustments_sku,monthly_warehouse_adjustments_sku,mtd_warehouse_adjustments_sku,ytd_warehouse_adjustments_sku,rolling_7d_warehouse_adjustments_sku,rolling_28d_warehouse_adjustments_sku,rolling_365d_warehouse_adjustments_sku,daily_advertising_sku,weekly_advertising_sku,monthly_advertising_sku,mtd_advertising_sku,ytd_advertising_sku,rolling_7d_advertising_sku,rolling_28d_advertising_sku,rolling_365d_advertising_sku,daily_others_sku,weekly_others_sku,monthly_others_sku,mtd_others_sku,ytd_others_sku,rolling_7d_others_sku,rolling_28d_others_sku,rolling_365d_others_sku,daily_sde_sku,weekly_sde_sku,monthly_sde_sku,mtd_sde_sku,ytd_sde_sku,rolling_7d_sde_sku,rolling_28d_sde_sku,rolling_365d_sde_sku
banbaloo,eu,amazon.de,de,2022-03-16,2022-11,2022-03,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,,EUR,,,1210.16,36,8536.54,254,8536.54,254,48524.39,1444,3730.44,111,14911.84,444,171431.88,5094,,-300.96,-2123.44,-2123.44,-12071.84,-927.96,-3711.84,-42585.84,-57.49,-143.92,-573.79,-573.79,-3638.94,-229.71,-1091.9,-11551.9,,-216.4,-1522.92,-1522.92,-8657.74,-666.14,-2660.33,-30456.54,,-121.68,-858.52,-858.52,-4880.72,-375.18,-1500.72,-17062.8,,,-103.46,-103.46,-333.32,,-104.43,-1016.18,,,15.87,15.87,64.71,,15.87,384.28,,-129.72,-842.19,-842.19,-5238.88,-356.53,-1494.02,-13623.55,,-6.23,-42.24,-42.24,-223.15,-18.92,-80.05,-223.15,-57.49,291.25,2485.85,2485.85,13544.51,1156,4284.42,55296.2
banbaloo,eu,amazon.de,de,2022-03-15,2022-11,2022-03,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,604.9,EUR,604.9,18,1210.16,36,8536.54,254,8536.54,254,48524.39,1444,4100.14,122,15483.21,461,171867.71,5107,-150.48,-300.96,-2123.44,-2123.44,-12071.84,-1019.92,-3853.96,-42694.52,-57.62,-143.92,-573.79,-516.3,-3581.45,-315.59,-1091.99,-11494.41,-108.15,-216.4,-1522.92,-1522.92,-8657.74,-731.18,-2762.43,-30534.54,-60.84,-121.68,-858.52,-858.52,-4880.72,-412.36,-1558.18,-17104.66,,,-103.46,-103.46,-333.32,,-104.43,-1016.18,,,15.87,15.87,64.71,15.87,15.87,384.28,-94.25,-129.72,-842.19,-842.19,-5238.88,-388.21,-1545.16,-13634.09,-4.1,-6.23,-42.24,-42.24,-223.15,-20.62,-82.61,-223.15,129.46,291.25,2485.85,2543.34,13602,1228.13,4500.32,55550.44
banbaloo,eu,amazon.de,de,2022-03-14,2022-11,2022-03,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,605.26,EUR,605.26,18,1210.16,36,8536.54,254,7931.64,236,47919.49,1426,4100.19,122,15550.5,463,171697.54,5102,-150.48,-300.96,-2123.44,-1972.96,-11921.36,-1019.92,-3870.68,-42652.72,-28.81,-143.92,-573.79,-458.68,-3523.83,-257.97,-1207.15,-11494.36,-108.25,-216.4,-1522.92,-1414.77,-8549.59,-731.18,-2774.38,-30504.39,-60.84,-121.68,-858.52,-797.68,-4819.88,-412.36,-1564.94,-17085.68,,,-103.46,-103.46,-333.32,,-104.43,-1016.18,,,15.87,15.87,64.71,15.87,31.74,384.28,-35.47,-129.72,-842.19,-747.94,-5144.63,-345.5,-1529.77,-13550.35,-2.13,-6.23,-42.24,-38.14,-219.05,-19.45,-82.71,-219.05,219.28,291.25,2485.85,2413.88,13472.54,1329.68,4448.18,55559.09
banbaloo,eu,amazon.de,de,2022-03-13,2022-10,2022-03,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,571.33,EUR,571.33,17,3965.47,118,8536.54,254,7326.38,218,47314.23,1408,3965.47,118,15583.82,464,171625.64,5100,-142.12,-986.48,-2123.44,-1822.48,-11770.88,-986.48,-3879.04,-42636,,-257.97,-573.79,-429.87,-3495.02,-257.97,-1235.96,-11465.55,-101.34,-706.98,-1522.92,-1306.52,-8441.34,-706.98,-2780.23,-30492.14,-57.46,-398.84,-858.52,-736.84,-4759.04,-398.84,-1568.32,-17076.36,,-96.95,-103.46,-103.46,-333.32,-96.95,-104.43,-1016.18,,15.87,15.87,15.87,64.71,15.87,31.74,384.28,-62.83,-347.37,-842.19,-712.47,-5109.16,-347.37,-1563.22,-13527.77,-2.84,-19.08,-42.24,-36.01,-216.92,-19.08,-84.08,-216.92,204.74,1167.67,2485.85,2194.6,13253.26,1167.67,4400.28,55579
banbaloo,eu,amazon.de,de,2022-03-12,2022-10,2022-03,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,571.36,EUR,571.36,17,3965.47,118,8536.54,254,6755.05,201,46742.9,1391,3931.89,117,15516.64,462,171390.4,5093,-142.12,-986.48,-2123.44,-1680.36,-11628.76,-978.12,-3862.32,-42577.48,-56.98,-257.97,-573.79,-429.87,-3495.02,-257.97,-1235.96,-11465.55,-102.05,-706.98,-1522.92,-1205.18,-8340,-701.64,-2768.89,-30450.8,-57.46,-398.84,-858.52,-679.38,-4701.58,-395.46,-1561.56,-17051.1,,-96.95,-103.46,-103.46,-333.32,-96.95,-104.43,-1016.18,,15.87,15.87,15.87,64.71,15.87,31.74,384.28,-52,-347.37,-842.19,-649.64,-5046.33,-359.9,-1538.72,-13473.18,-3.25,-19.08,-42.24,-33.17,-214.08,-18.86,-83.27,-214.08,157.5,1167.67,2485.85,1989.86,13048.52,1138.86,4393.23,55526.31
banbaloo,eu,amazon.de,de,2022-03-11,2022-10,2022-03,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,806.63,EUR,806.63,24,3965.47,118,8536.54,254,6183.69,184,46171.54,1374,3999.07,119,15281.37,455,171221.24,5088,-200.64,-986.48,-2123.44,-1538.24,-11486.64,-994.84,-3803.8,-42535.68,,-257.97,-573.79,-372.89,-3438.04,-200.99,-1265.41,-11464.77,-143.95,-706.98,-1522.92,-1103.13,-8237.95,-712.78,-2726.89,-30420.75,-81.12,-398.84,-858.52,-621.92,-4644.12,-402.22,-1537.9,-17032.28,,-96.95,-103.46,-103.46,-333.32,-96.95,-104.43,-1016.18,,15.87,15.87,15.87,64.71,15.87,31.74,384.28,-55.01,-347.37,-842.19,-597.64,-4994.33,-376.38,-1523.08,-13430.9,-3.4,-19.08,-42.24,-29.92,-210.83,-19.21,-82.25,-210.83,322.51,1167.67,2485.85,1832.36,12891.02,1211.57,4269.35,55494.13
banbaloo,eu,amazon.de,de,2022-03-10,2022-10,2022-03,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,570.96,EUR,570.96,17,3965.47,118,8536.54,254,5377.06,160,45364.91,1350,3696.59,110,15113.29,450,170715.41,5073,-142.12,-986.48,-2123.44,-1337.6,-11286,-919.6,-3762,-42410.28,-28.81,-257.97,-573.79,-372.89,-3438.04,-229.8,-1380.43,-11493.58,-102.4,-706.98,-1522.92,-959.18,-8094,-658.98,-2697.04,-30330.8,-57.46,-398.84,-858.52,-540.8,-4563,-371.8,-1521,-16980.14,,-96.95,-103.46,-103.46,-333.32,-96.95,-104.43,-1016.18,,15.87,15.87,15.87,64.71,15.87,31.74,384.28,-56.97,-347.37,-842.19,-542.63,-4939.32,-370.69,-1544.95,-13383.16,-3.2,-19.08,-42.24,-26.52,-207.43,-18.52,-83.19,-207.43,180,1167.67,2485.85,1509.85,12568.51,1046.12,4051.99,55278.12
banbaloo,eu,amazon.de,de,2022-03-09,2022-10,2022-03,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,369.7,EUR,369.7,11,3965.47,118,8536.54,254,4806.1,143,44793.95,1333,3797.82,113,15046.4,448,170614.43,5070,-91.96,-986.48,-2123.44,-1195.48,-11143.88,-944.68,-3745.28,-42385.2,-143.37,-257.97,-573.79,-344.08,-3409.23,-287.1,-1380.43,-11493.58,-65.04,-706.98,-1522.92,-856.78,-7991.6,-676.68,-2685.04,-30312.4,-37.18,-398.84,-858.52,-483.34,-4505.54,-381.94,-1514.24,-16967.76,,-96.95,-103.46,-103.46,-333.32,-96.95,-104.43,-1016.18,15.87,15.87,15.87,15.87,64.71,15.87,31.74,384.28,-31.68,-347.37,-842.19,-485.66,-4882.35,-385.39,-1537.65,-13337.55,-1.7,-19.08,-42.24,-23.32,-204.23,-18.73,-82.36,-204.23,14.64,1167.67,2485.85,1329.85,12388.51,1022.22,4028.71,55281.81
banbaloo,eu,amazon.de,de,2022-03-08,2022-10,2022-03,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,604.95,EUR,604.95,18,3965.47,118,8536.54,254,4436.4,132,44424.25,1322,4133.91,123,15215.09,453,170745.01,5074,-150.48,-986.48,-2123.44,-1103.52,-11051.92,-1028.28,-3787.08,-42418.64,,-257.97,-573.79,-200.71,-3265.86,-200.71,-1294.42,-11379.02,-108.15,-706.98,-1522.92,-791.74,-7926.56,-737.74,-2714.13,-30337.36,-60.84,-398.84,-858.52,-446.16,-4468.36,-415.74,-1531.14,-16978.88,,-96.95,-103.46,-103.46,-333.32,-96.95,-104.43,-1016.18,,15.87,15.87,,48.84,,15.87,368.41,-51.54,-347.37,-842.19,-453.98,-4850.67,-424.23,-1567.6,-13317.96,-2.93,-19.08,-42.24,-21.62,-202.53,-19.92,-83.55,-202.53,231.01,1167.67,2485.85,1315.21,12373.87,1210.34,4148.61,55462.85
banbaloo,eu,amazon.de,de,2022-03-07,2022-10,2022-03,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,470.54,EUR,470.54,14,3965.47,118,8536.54,254,3831.45,114,43819.3,1304,3831.45,114,15349.57,457,170609.49,5070,-117.04,-986.48,-2123.44,-953.04,-10901.44,-953.04,-3820.52,-42385.2,-28.81,-257.97,-573.79,-200.71,-3265.86,-200.71,-1351.64,-11436.64,-84.05,-706.98,-1522.92,-683.59,-7818.41,-683.59,-2737.07,-30313.21,-47.32,-398.84,-858.52,-385.32,-4407.52,-385.32,-1544.66,-16963.12,-96.95,-96.95,-103.46,-103.46,-333.32,-103.46,-104.43,-1016.18,,15.87,15.87,,48.84,,15.87,368.41,-37.34,-347.37,-842.19,-402.44,-4799.13,-402.44,-1578.03,-13277.77,-1.76,-19.08,-42.24,-18.69,-199.6,-18.69,-83.83,-199.6,57.27,1167.67,2485.85,1084.2,12142.86,1084.2,4145.26,55386.18
banbaloo,eu,amazon.de,de,2022-03-06,2022-09,2022-03,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,537.75,EUR,537.75,16,3898.59,116,8536.54,254,3360.91,100,43348.76,1290,3898.59,116,15282.34,455,170741.42,5074,-133.76,-969.76,-2123.44,-836,-10784.4,-969.76,-3803.8,-42418.64,,-287.91,-573.79,-171.9,-3237.05,-287.91,-1409.26,-11435.54,-96,-695.89,-1522.92,-599.54,-7734.36,-695.89,-2725.07,-30337.16,-54.08,-392.08,-858.52,-338,-4360.2,-392.08,-1537.9,-16973.76,,-7.48,-103.46,-6.51,-236.37,-7.48,-60.72,-919.23,,,15.87,,48.84,,15.87,368.41,-75.36,-404.06,-842.19,-365.1,-4761.79,-404.06,-1582.15,-13254.99,-2.62,-19.87,-42.24,-16.93,-197.84,-19.87,-84,-197.84,175.93,1121.54,2485.85,1026.93,12085.59,1121.54,4095.31,55572.67
banbaloo,eu,amazon.de,de,2022-03-05,2022-09,2022-03,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,638.54,EUR,638.54,19,3898.59,116,8536.54,254,2823.16,84,42811.01,1274,4066.62,121,15417.42,459,170841.14,5077,-158.84,-969.76,-2123.44,-702.24,-10650.64,-1011.56,-3837.24,-42443.72,,-287.91,-573.79,-171.9,-3237.05,-287.91,-1409.26,-11435.54,-113.19,-695.89,-1522.92,-503.54,-7638.36,-725.94,-2748.21,-30354.2,-64.22,-392.08,-858.52,-283.92,-4306.12,-408.98,-1551.42,-16980.86,,-7.48,-103.46,-6.51,-236.37,-7.48,-60.72,-919.23,,,15.87,,48.84,,31.74,383.05,-68.48,-404.06,-842.19,-289.74,-4686.43,-397.37,-1571.65,-13195.04,-3.6,-19.87,-42.24,-14.31,-195.22,-20.93,-83.78,-195.22,230.21,1121.54,2485.85,851,11909.66,1206.45,4186.88,55700.38
banbaloo,eu,amazon.de,de,2022-03-04,2022-09,2022-03,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,504.15,EUR,504.15,15,3898.59,116,8536.54,254,2184.62,65,42172.47,1255,3663.57,109,15585.43,464,170738.13,5074,-125.4,-969.76,-2123.44,-543.4,-10491.8,-911.24,-3879.04,-42418.64,-28.81,-287.91,-573.79,-171.9,-3237.05,-287.91,-1409.26,-11521.97,-90.15,-695.89,-1522.92,-390.35,-7525.17,-654.9,-2779.22,-30337.01,-50.7,-392.08,-858.52,-219.7,-4241.9,-368.42,-1568.32,-16968.16,,-7.48,-103.46,-6.51,-236.37,-7.48,-60.72,-919.23,,,15.87,,48.84,,31.74,383.05,-49.32,-404.06,-842.19,-221.26,-4617.95,-357.27,-1592.4,-13139.51,-2.71,-19.87,-42.24,-10.71,-191.62,-19.36,-83.96,-191.62,157.06,1121.54,2485.85,620.79,11679.45,1056.99,4244.25,55625.04
banbaloo,eu,amazon.de,de,2022-03-03,2022-09,2022-03,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,672.19,EUR,672.19,20,3898.59,116,8536.54,254,1680.47,50,41668.32,1240,3529.13,105,15887.91,473,170536.47,5068,-167.2,-969.76,-2123.44,-418,-10366.4,-877.8,-3954.28,-42368.48,-86.11,-287.91,-573.79,-143.09,-3208.24,-287.27,-1380.45,-11550.78,-120.1,-695.89,-1522.92,-300.2,-7435.02,-630.75,-2833.17,-30300.86,-67.6,-392.08,-858.52,-169,-4191.2,-354.9,-1598.74,-16946.44,,-7.48,-103.46,-6.51,-236.37,-7.48,-60.72,-1015.56,,,15.87,,48.84,,31.74,383.05,-71.67,-404.06,-842.19,-171.94,-4568.63,-339.72,-1618.23,-13097.5,-3.41,-19.87,-42.24,-8,-188.91,-18.88,-85,-188.91,156.1,1121.54,2485.85,463.73,11522.39,1012.33,4389.06,55450.99
banbaloo,eu,amazon.de,de,2022-03-02,2022-09,2022-03,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,705.79,EUR,705.79,21,3898.59,116,8536.54,254,1008.28,30,40996.13,1220,3562.81,106,15652.65,466,170131.95,5056,-175.56,-969.76,-2123.44,-250.8,-10199.2,-886.16,-3895.76,-42268.16,-56.98,-287.91,-573.79,-56.98,-3122.13,-229.97,-1380.51,-11524.45,-126.1,-695.89,-1522.92,-180.1,-7314.92,-635.69,-2791.22,-30228.76,-70.98,-392.08,-858.52,-101.4,-4123.6,-358.28,-1575.08,-16904.6,,-7.48,-103.46,-6.51,-236.37,-7.48,-60.72,-1015.56,,,15.87,,48.84,,47.61,383.05,-70.52,-404.06,-842.19,-100.27,-4496.96,-343.55,-1604.86,-13032.3,-2.89,-19.87,-42.24,-4.59,-185.5,-20.85,-84.69,-185.5,202.76,1121.54,2485.85,307.63,11366.29,1080.83,4307.42,55355.67
banbaloo,eu,amazon.de,de,2022-03-01,2022-09,2022-03,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,302.49,EUR,302.49,9,3898.59,116,8536.54,254,302.49,9,40290.34,1199,3293.94,98,15484.62,461,169962.82,5051,-75.24,-969.76,-2123.44,-75.24,-10023.64,-819.28,-3853.96,-42226.36,,-287.91,-573.79,,-3065.15,-201.8,-1381.11,-11467.47,-54,-695.89,-1522.92,-54,-7188.82,-587.69,-2761.17,-30197.7,-30.42,-392.08,-858.52,-30.42,-4052.62,-331.24,-1558.18,-16885.14,-6.51,-7.48,-103.46,-6.51,-236.37,-7.48,-60.72,-1015.56,,,15.87,,48.84,,47.61,383.05,-29.75,-404.06,-842.19,-29.75,-4426.44,-330.74,-1575.12,-12972.45,-1.7,-19.87,-42.24,-1.7,-182.61,-21.24,-84.09,-182.61,104.87,1121.54,2485.85,104.87,11163.53,994.47,4257.88,55398.58
banbaloo,eu,amazon.de,de,2022-02-28,2022-09,2022-02,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,537.68,EUR,537.68,16,3898.59,116,15921.55,474,15921.55,474,39987.85,1190,3764.61,112,15921.55,474,170498.31,5067,-133.76,-969.76,-3962.64,-3962.64,-9948.4,-936.32,-3962.64,-42360.12,-116.01,-287.91,-1438.69,-1438.69,-3065.15,-230.61,-1438.69,-11467.47,-96.35,-695.89,-2839.17,-2839.17,-7134.82,-671.74,-2839.17,-30293.7,-54.08,-392.08,-1602.12,-1602.12,-4022.2,-378.56,-1602.12,-16935.22,-0.97,-7.48,-57.55,-57.55,-229.86,-0.97,-57.55,-1009.05,,,47.61,47.61,48.84,,47.61,383.05,-38.96,-404.06,-1614.02,-1614.02,-4396.69,-361.2,-1614.02,-12959.35,-2.94,-19.87,-85.59,-85.59,-180.91,-23.04,-85.59,-180.91,94.61,1121.54,4369.38,4369.38,11058.66,1162.17,4369.38,55675.54
banbaloo,eu,amazon.de,de,2022-02-27,2022-08,2022-02,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,705.78,EUR,705.78,21,3865.52,115,15921.55,474,15383.87,458,39450.17,1174,3865.52,115,15988.83,476,170229.51,5059,-175.56,-961.4,-3962.64,-3828.88,-9814.64,-961.4,-3979.36,-42293.24,,-171.58,-1438.69,-1322.68,-2949.14,-171.58,-1470.33,-11351.46,-126.05,-689.49,-2839.17,-2742.82,-7038.47,-689.49,-2850.92,-30245.35,-70.98,-388.7,-1602.12,-1548.04,-3968.12,-388.7,-1608.88,-16906.9,,,-57.55,-56.58,-228.89,,-56.58,-1008.08,,,47.61,47.61,48.84,,32.97,383.05,-68.67,-381,-1614.02,-1575.06,-4357.73,-381,-1644.63,-12925.73,-3.68,-22.83,-85.59,-82.65,-177.97,-22.83,-85.54,-177.97,260.84,1250.52,4369.38,4274.77,10964.05,1250.52,4325.56,55703.83
banbaloo,eu,amazon.de,de,2022-02-26,2022-08,2022-02,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,235.49,EUR,235.49,7,3865.52,115,15921.55,474,14678.09,437,38744.39,1153,3585.94,107,16257.76,484,169994.27,5052,-58.52,-961.4,-3962.64,-3653.32,-9639.08,-894.52,-4046.24,-42234.72,,-171.58,-1438.69,-1322.68,-2949.14,-171.58,-1470.33,-11380.27,-42.15,-689.49,-2839.17,-2616.77,-6912.42,-639.57,-2899.02,-30203.3,-23.66,-388.7,-1602.12,-1477.06,-3897.14,-361.66,-1635.92,-16881,,,-57.55,-56.58,-228.89,,-56.58,-1008.08,,,47.61,47.61,48.84,,32.97,383.05,-28.38,-381,-1614.02,-1506.39,-4289.06,-373.66,-1671.56,-12866.41,-2.03,-22.83,-85.59,-78.97,-174.29,-21.96,-85.31,-174.29,80.75,1250.52,4369.38,4013.93,10703.21,1122.99,4425.77,55629.25
banbaloo,eu,amazon.de,de,2022-02-25,2022-08,2022-02,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,369.71,EUR,369.71,11,3865.52,115,15921.55,474,14442.6,430,38508.9,1146,4089.75,122,16593.63,494,170263.04,5060,-91.96,-961.4,-3962.64,-3594.8,-9580.56,-1019.92,-4129.84,-42301.6,-28.17,-171.58,-1438.69,-1322.68,-2949.14,-200.39,-1527.95,-11380.27,-66,-689.49,-2839.17,-2574.62,-6870.27,-728.66,-2959.02,-30251.35,-37.18,-388.7,-1602.12,-1453.4,-3873.48,-412.36,-1669.72,-16905.64,,,-57.55,-56.58,-228.89,,-56.58,-1008.08,,,47.61,47.61,48.84,,32.97,383.05,-31.77,-381,-1614.02,-1478.01,-4260.68,-433.44,-1706.42,-12848.05,-2.23,-22.83,-85.59,-76.94,-172.26,-24.6,-85.79,-172.26,112.4,1250.52,4369.38,3933.18,10622.46,1270.38,4491.28,55778.84
banbaloo,eu,amazon.de,de,2022-02-24,2022-08,2022-02,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,705.87,EUR,705.87,21,3865.52,115,15921.55,474,14072.89,419,38139.19,1135,4358.59,130,16862.5,502,170227.19,5059,-175.56,-961.4,-3962.64,-3502.84,-9488.6,-1086.8,-4196.72,-42293.24,-28.81,-171.58,-1438.69,-1294.51,-2920.97,-316.31,-1556.98,-11438.53,-125.04,-689.49,-2839.17,-2508.62,-6804.27,-776.81,-3007.12,-30245.35,-70.98,-388.7,-1602.12,-1416.22,-3836.3,-439.4,-1696.76,-16900.66,,,-57.55,-56.58,-228.89,,-56.58,-1008.08,,,47.61,47.61,48.84,,32.97,383.05,-75.5,-381,-1614.02,-1446.24,-4228.91,-462.08,-1741.91,-12822.91,-5.38,-22.83,-85.59,-74.71,-170.03,-25.79,-86.97,-170.03,224.6,1250.52,4369.38,3820.78,10510.06,1251.4,4552.43,55731.44
banbaloo,eu,amazon.de,de,2022-02-23,2022-08,2022-02,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,436.92,EUR,436.92,13,3865.52,115,15921.55,474,13367.02,398,37433.32,1114,3820.77,114,16526.34,492,170055.73,5054,-108.68,-961.4,-3962.64,-3327.28,-9313.04,-953.04,-4113.12,-42251.44,-28.81,-171.58,-1438.69,-1265.7,-2892.16,-345.12,-1646.7,-11493.95,-78.1,-689.49,-2839.17,-2383.58,-6679.23,-681.82,-2948.13,-30216.31,-43.94,-388.7,-1602.12,-1345.24,-3765.32,-385.32,-1662.96,-16881.2,,,-57.55,-56.58,-228.89,,-56.58,-1008.08,,,47.61,47.61,48.84,,32.97,383.05,-57.71,-381,-1614.02,-1370.74,-4153.41,-408.55,-1714.32,-12758.03,-3.28,-22.83,-85.59,-69.33,-164.65,-21.55,-83.84,-164.65,116.4,1250.52,4369.38,3596.18,10285.46,1025.37,4333.66,55665.12
banbaloo,eu,amazon.de,de,2022-02-22,2022-08,2022-02,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,773.16,EUR,773.16,23,3865.52,115,15921.55,474,12930.1,385,36996.4,1101,3955.22,118,16593.57,494,170087.15,5055,-192.28,-961.4,-3962.64,-3218.6,-9204.36,-986.48,-4129.84,-42259.8,-28.81,-171.58,-1438.69,-1236.89,-2863.35,-373.89,-1707.6,-11520.21,-138.05,-689.49,-2839.17,-2305.48,-6601.13,-705.82,-2960.08,-30222.21,-77.74,-388.7,-1602.12,-1301.3,-3721.38,-398.84,-1669.72,-16882.34,,,-57.55,-56.58,-228.89,,-57.96,-1008.08,,,47.61,47.61,48.84,,32.97,383.05,-60.21,-381,-1614.02,-1313.03,-4095.7,-401.98,-1705.26,-12709.63,-3.5,-22.83,-85.59,-66.05,-161.37,-20.83,-82.56,-161.37,272.57,1250.52,4369.38,3479.78,10169.06,1067.38,4313.52,55706.56
banbaloo,eu,amazon.de,de,2022-02-21,2022-08,2022-02,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,638.59,EUR,638.59,19,3865.52,115,15921.55,474,12156.94,362,36223.24,1078,3854.25,115,16660.64,496,169949.26,5051,-158.84,-961.4,-3962.64,-3026.32,-9012.08,-961.4,-4146.56,-42226.36,-56.98,-171.58,-1438.69,-1208.08,-2834.54,-517.86,-1765.22,-11520.21,-114.1,-689.49,-2839.17,-2167.43,-6463.08,-687.87,-2972.33,-30198.16,-64.22,-388.7,-1602.12,-1223.56,-3643.64,-388.7,-1676.48,-16865.78,,,-57.55,-56.58,-228.89,,-63.53,-1008.08,,,47.61,47.61,48.84,15.87,32.97,383.05,-58.76,-381,-1614.02,-1252.82,-4035.49,-420.63,-1729.5,-12662.05,-2.73,-22.83,-85.59,-62.55,-157.87,-21.53,-82.43,-157.87,182.96,1250.52,4369.38,3207.21,9896.49,872.13,4257.56,55693.8
banbaloo,eu,amazon.de,de,2022-02-20,2022-07,2022-02,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,426.2,EUR,426.2,13,3854.24,115,15921.55,474,11518.35,343,35584.65,1059,3854.24,115,16660.64,496,169846.43,5048,-108.68,-961.4,-3962.64,-2867.48,-8853.24,-961.4,-4146.56,-42201.28,,-518.5,-1438.69,-1151.1,-2777.56,-518.5,-1708.24,-11463.23,-76.13,-687.87,-2839.17,-2053.33,-6348.98,-687.87,-2972.43,-30180.06,-43.94,-388.7,-1602.12,-1159.34,-3579.42,-388.7,-1676.48,-16853.08,,,-57.55,-56.58,-228.89,,-63.53,-1008.08,,15.87,47.61,47.61,48.84,15.87,32.97,383.05,-61.33,-430.79,-1614.02,-1194.06,-3976.73,-430.79,-1742.93,-12613.94,-2.81,-22.3,-85.59,-59.82,-155.14,-22.3,-82.72,-155.14,133.31,860.55,4369.38,3024.25,9713.53,860.55,4300.72,55754.67
banbaloo,eu,amazon.de,de,2022-02-19,2022-07,2022-02,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,739.3,EUR,739.3,22,3854.24,115,15921.55,474,11092.15,330,35158.45,1046,3932.19,117,17074.65,508,169721.04,5044,-183.92,-961.4,-3962.64,-2758.8,-8744.56,-978.12,-4246.88,-42167.84,-28.81,-518.5,-1438.69,-1151.1,-2777.56,-518.5,-1708.24,-11492.04,-131.24,-687.87,-2839.17,-1977.2,-6272.85,-701.74,-3046.5,-30157.93,-74.36,-388.7,-1602.12,-1115.4,-3535.48,-395.46,-1717.04,-16838.12,,,-57.55,-56.58,-228.89,,-63.53,-1008.08,,15.87,47.61,47.61,48.84,15.87,32.97,383.05,-88.16,-430.79,-1614.02,-1132.73,-3915.4,-407.79,-1785.69,-12558.59,-4.67,-22.3,-85.59,-57.01,-152.33,-21.52,-82.94,-152.33,228.14,860.55,4369.38,2890.94,9580.22,924.93,4456.8,55729.16
